"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"bb2bc518-ec70-482c-97b5-79a2ae6141f2","cts-import.tei.xml","Ἀτρεΐδης Μενέλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[88]::26;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[88]::43","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"b8317e7e-7eca-40d1-bdf3-c8590d788afe","cts-import.tei.xml","Νέστορος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[89]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[89]::17","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Nestor_(mythology)","","",""
"8cd380ea-ef29-424d-aebb-0aef2c6e2793","cts-import.tei.xml","Ἀντιλόχοιο","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[90]::32;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[90]::42","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Antilochus","","",""
"a3f9fa88-6ae2-426d-9aa5-e1a49dcb0706","cts-import.tei.xml","Ἠοῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[91]::7;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[91]::11","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Eos","","",""
"c55efb91-b4e9-4e04-9327-2b38947fefaf","cts-import.tei.xml","Ἀτρεΐδη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[1]::7","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"e237e184-3e1a-457e-8261-c7a2f734c312","cts-import.tei.xml","Νέστωρ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[2]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[2]::6","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Nestor_(mythology)","","",""
"033d8ef5-0882-4a13-985b-dd5ef5db1445","cts-import.tei.xml","Ἀργείων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[11]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[11]::7","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"0b951b33-5649-4908-afdd-d3aebebf6d30","cts-import.tei.xml","Ἀντίλοχον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[13]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[10]/l[13]::9","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Antilochus","","",""
"0f2d4839-5283-4789-b25e-9482986392ab","cts-import.tei.xml","Μενέλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[93]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[93]::44","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"1631b311-2617-4b3b-b33c-01452ae3fd2e","cts-import.tei.xml","Κρονίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[11]/l[4]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[11]/l[4]::43","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Cronus","","",""
"d6fc6c42-4314-48d9-b4fe-fd4065a37ab8","cts-import.tei.xml","Νέστορι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[11]/l[6]::7;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[11]/l[6]::14","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Nestor_(mythology)","","",""
"61b16e93-704c-4993-a3c0-c6bb0800c26a","cts-import.tei.xml","Τηλεμάχῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[11]/l[12]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[11]/l[12]::8","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
"145e6a74-f8a2-4acf-a6f6-f3b06dde6d5e","cts-import.tei.xml","Ἀσφαλίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[94]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[94]::18","PERSON","","","","","","","","","","",""
"c62cd7d8-063b-42df-a7c6-65fd1a78ffc6","cts-import.tei.xml","Μενελάου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[95]::16;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[95]::24","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"1be1fa24-52d2-44f6-8fba-a7b9c6505d6d","cts-import.tei.xml","Ἑλένη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[97]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[97]::27","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Helen_of_Troy","","",""
"63072b18-9eff-4fa2-8d13-c4dc6d311475","cts-import.tei.xml","Διὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[97]::28;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[97]::32","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"53369c40-8bda-429e-ad85-3782f7f4abe6","cts-import.tei.xml","Διὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[105]::5;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[105]::9","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"09ab0237-2207-4d44-ada7-df77d08a0f6d","cts-import.tei.xml","Πολύδαμνα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[106]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[106]::22","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Polydamna","","",""
"b1bf7799-a248-40bc-a821-497f92842468","cts-import.tei.xml","Θῶνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[106]::30;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[106]::35","PERSON","","","","","","","","","","",""
"2017e2c5-16c0-4e1f-81b1-98518a17545e","cts-import.tei.xml","Αἰγυπτίη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[107]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[107]::8","PLACE","http://sws.geonames.org/357994","Egypt","","26.4902014068366","29.880796169773134","","VERIFIED","","","",""
"d2aa464b-b422-4a9a-b4b0-90afdeb1fbce","cts-import.tei.xml","Παιήονός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[110]::16;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[110]::24","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Paean_(god)","","",""
"e314859c-29b0-4eb7-a462-eff1bb8b4bce","cts-import.tei.xml","Ἀτρεΐδη Μενέλαε","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[1]::15","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"dd839f90-0453-4b43-9c3c-ebfc18527804","cts-import.tei.xml","Ζεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[3]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[3]::4","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"3b802ba4-e4c8-4e66-9ccb-d044442c6e58","cts-import.tei.xml","Ὀδυσσῆος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[7]::6;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[7]::14","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"bae646ab-a183-4fcf-96fb-8ecf2e9d5f70","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[9]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[9]::14","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","""The land of Troy""|""the land of Troy""","",""
"c81efcaa-00f0-4299-8f83-8d5b7a145aa1","cts-import.tei.xml","Ἀχαιοί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[9]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[9]::41","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"7a1310cf-c1c8-4f98-af89-697f6fdf66d8","cts-import.tei.xml","Ἀχαιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[14]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[14]::43","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"ef028680-03de-4a7c-96b1-167e3d1fd48e","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[15]::17;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[15]::22","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","""The land of Troy""|""the land of Troy""","",""
"1c72e145-a82f-4fbb-a9f9-562851e75a4d","cts-import.tei.xml","Ὀδυσῆα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[20]::12;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[20]::18","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"e530e7d8-d85e-4dfa-9c5b-93a9452316f3","cts-import.tei.xml","Τρώεσσʼ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[20]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[20]::31","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"04f72f5d-deba-408b-94ed-4a9eaf309767","cts-import.tei.xml","Ἀχαιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[22]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[22]::43","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"bf5b016c-bf4a-458e-8ab6-8fadee57e6ce","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[23]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[23]::16","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","""The land of Troy""|""the land of Troy""","",""
"fa6c829b-6f20-42ba-87d9-fa36c885a969","cts-import.tei.xml","Ἀργείους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[24]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[24]::18","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"b4cdcf21-afb1-4007-b475-f1d546ba8668","cts-import.tei.xml","Τρῳαὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[25]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[25]::16","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"50a69762-26fa-4605-a168-f0266493e266","cts-import.tei.xml","Ἀφροδίτη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[27]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[12]/l[27]::43","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Aphrodite","","",""
"5be2f25d-b108-4927-9a8a-c1e563f0502f","cts-import.tei.xml","Μενέλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[113]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[113]::44","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"7a484aa4-1f4b-4d7c-957c-f2ea0c7f37d6","cts-import.tei.xml","Ὀδυσσῆος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[5]::5;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[5]::13","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"5f770027-719f-4cb7-a43b-8055b1b45fc6","cts-import.tei.xml","Ἀργείων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[8]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[8]::7","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"3cfb77a5-1b38-40e1-b2de-01db7beadef8","cts-import.tei.xml","Τρώεσσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[8]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[8]::15","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"888c61ca-ef69-4bf5-8a39-8e6e352b37b2","cts-import.tei.xml","Τρώεσσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[10]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[10]::19","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","","",""
"56ec2a6b-9208-4f99-8360-ebd56a894882","cts-import.tei.xml","Δηΐφοβος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[11]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[11]::16","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Deiphobus","","",""
"8f483de3-bb18-4df0-a9bf-b381f654c310","cts-import.tei.xml","Δαναῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[13]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[13]::24","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"cb2130af-d9d7-4a77-8fbe-4a83964cb869","cts-import.tei.xml","Ἀργείων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[14]::7;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[14]::14","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"9bedc5a6-097c-43c6-b27a-6245f0352d92","cts-import.tei.xml","Τυδεΐδης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[15]::14;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[15]::22","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Diomedes","","",""
"9746d347-cc4f-465d-84e2-e26f8eed7c0f","cts-import.tei.xml","Ὀδυσσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[15]::32;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[15]::40","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"bb71a3c5-e2dc-4908-b5ad-24201110aec2","cts-import.tei.xml","Ὀδυσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[19]::5;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[19]::12","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"ed0abb80-1a4e-4930-a88f-bb9af8238de5","cts-import.tei.xml","Ἀχαιῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[20]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[20]::43","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"7b74778e-d391-4d77-90b3-499494e1d4bd","cts-import.tei.xml","Ἄντικλος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[21]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[21]::8","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Antilochus","","",""
"2687f050-0186-41d9-ab26-14afdbc01831","cts-import.tei.xml","Ὀδυσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[22]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[22]::20","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"dd0bb95c-f186-4327-821e-802b1d053b48","cts-import.tei.xml","Ἀχαιούς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[23]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[23]::43","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"22e09a5e-76a0-4d6e-856f-f3fe585d0ec5","cts-import.tei.xml","Παλλὰς Ἀθήνη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[24]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[13]/l[24]::49","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Athena","","",""
"65e5d60d-972e-459a-b0ff-ba1fd8f8a34d","cts-import.tei.xml","Τηλέμαχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[114]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[114]::19","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
"dc2eb51e-e240-4472-b9cd-2ee21ae2c61e","cts-import.tei.xml","Ἀτρεΐδη Μενέλαε","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[14]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[14]/l[1]::15","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"fdfee09c-ac3b-4171-9675-66724c30d778","cts-import.tei.xml","Ἀργείη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[115]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[115]::16","PLACE","http://pleiades.stoa.org/places/570106","Argos|Argos, Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","","","",""
"bf0edcf6-717d-439e-abe1-88c01a7affcc","cts-import.tei.xml","Ἑλένη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[115]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[115]::25","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Helen_of_Troy","","",""
"e204bfc7-575f-4551-a406-f746494c902a","cts-import.tei.xml","Τηλέμαχός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[122]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[122]::9","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
"70326df2-9d69-4979-8753-2df89e8cd881","cts-import.tei.xml","Νέστορος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[122]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[122]::30","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Nestor_(mythology)","","",""
"e083f94f-9981-4b5e-aefd-f2dab99f5f0a","cts-import.tei.xml","Ἀτρεΐδης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[123]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[123]::8","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Atreus","","",""
"a9268c8f-b022-4343-bf4a-0126b0cec1f8","cts-import.tei.xml","Ἑλένη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[124]::7;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[124]::12","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Helen_of_Troy","","",""
"e087d9aa-3dbc-4bb4-b695-18195c02fc5d","cts-import.tei.xml","Ἠώς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[125]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[125]::39","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Eos","","",""
"51f1ac48-4bbd-4e49-9d38-ee0ca93e54b3","cts-import.tei.xml","Μενέλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[126]::33;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[126]::41","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"5a3d712c-6788-442f-9281-33b2c2c9bc44","cts-import.tei.xml","Τηλεμάχῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[130]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[130]::8","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
"3f33e69a-c50d-4cde-88ad-fc2021fd492b","cts-import.tei.xml","Τηλέμαχʼ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[15]/l[1]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[15]/l[1]::39","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
"2ea4b5b0-470a-42e7-aae1-591931b303f6","cts-import.tei.xml","Λακεδαίμονα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[15]/l[2]::3;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[15]/l[2]::14","PLACE","http://pleiades.stoa.org/places/570406","Lacedaemon/Laconia","-0750/0300","37.07624042080912","22.46082645177671","region","VERIFIED","","","",""
"463d07ba-0458-44c5-a060-5c7b607bbf5a","cts-import.tei.xml","Τηλέμαχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[131]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[131]::19","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Telemachus","","",""
"b000ef4e-eb8b-4c2d-b5e8-1bf398381323","cts-import.tei.xml","Ἀτρεΐδη Μενέλαε","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[1]::15","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"8080134c-38b9-4d35-81ac-fff3d5262400","cts-import.tei.xml","Ὀδυσσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[13]::44;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[13]::52","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"3dbd64e3-ba97-4a8d-bb72-3c63c8d513b1","cts-import.tei.xml","Τρώων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[15]::9;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[15]::14","PLACE","http://pleiades.stoa.org/places/550595","Ilium/Troia|Ilium/Troia, Hisarlık","-0750/2100","39.9577","26.23873","settlement","VERIFIED","","""the land of Troy""","",""
"79d40c05-eb9c-4d5f-9636-ba3e36b7845c","cts-import.tei.xml","Ἀχαιοί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[15]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[16]/l[15]::41","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
"69281989-94ff-4e15-a851-f4209608b9f0","cts-import.tei.xml","Μενέλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[132]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[132]::43","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Menelaus","","",""
"9ac6ea4e-8c58-4c3c-bef6-2a21493c4825","cts-import.tei.xml","Ὀδυσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[8]::3;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[8]::10","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Odysseus","","",""
"9fc61a46-0e86-40c4-a5bc-1d3d84b1d4b6","cts-import.tei.xml","Ζεῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[9]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[9]::11","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Zeus","","",""
"184d6935-4b57-4305-99b0-cf5757ce43b7","cts-import.tei.xml","Ἀθηναίη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[9]::25;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[9]::32","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Athena","","",""
"03c463f0-69e7-4c3d-8047-c243bdd7df23","cts-import.tei.xml","Ἄπολλον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[9]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[9]::44","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Apollo","","",""
"bde9ffcc-8b2b-4876-9994-7c0520278aa7","cts-import.tei.xml","Λέσβῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[10]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[10]::40","PLACE","http://pleiades.stoa.org/places/550696","Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos","1700/2100","39.20874","26.10052","island","VERIFIED","","","",""
"93b63e40-5dfe-491a-8bc3-7e9847116793","cts-import.tei.xml","Φιλομηλεΐδῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[11]::10;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[11]::21","PERSON","","","","","","","","","","",""
"61ff2802-12be-4012-b9dd-269a77e3a279","cts-import.tei.xml","Ἀχαιοί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[12]::43;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/q[17]/l[12]::49","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","","","",""
