"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"a5d6329b-b29b-4fe7-9ee9-93fa8209b5a1","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπορίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::452;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::460","","","","","","","","","geoname","","",""
"30547c9a-5e1a-41de-8d30-8c6379664ca2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρύγαζαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::468;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::477","PLACE","http://pleiades.stoa.org/places/59737","Barygaza|Barygaza, Bharuch","-0330/0300","21.712","72.993","settlement","VERIFIED","","","",""
"008eb6bc-b159-4f27-8a06-1a5c7f1ac973","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀραβίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::486;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::493","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","VERIFIED","","","",""
"c7d55ba4-1fe9-4d23-b9dd-3f5eb8192d11","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰνδικοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::525;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[36]::532","PLACE","http://pleiades.stoa.org/places/50004","India","-0330/0300","22.5","77.5","region","VERIFIED","place.derivative","","",""
"72aba533-f415-4269-b644-724be4e64b4e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ὀμανιτικὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::23","PLACE","","","","","","","NOT_IDENTIFIABLE","place.derivative","","",""
"ca742b2d-b898-4e50-80ad-3309e08b87e2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώραν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::29","","","","","","","","","geoname","","",""
"25499b77-a26c-4b49-8527-ea06acf2d920","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Παρσιδῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::39;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::47","PLACE","http://pleiades.stoa.org/places/59986","Pasirae","-0330/0300","27.5","62.5","unknown","VERIFIED","@ana:#collective","","",""
"c1b365a8-b027-4564-a45f-39008a98d96d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","βασιλείας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::61;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::70","","","","","","","","","geoname","","",""
"193b101f-2b6a-4600-b1d3-f0180f4c8e34","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπος τῶν Τεράβδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::83;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::102","PLACE","http://pleiades.stoa.org/places/60084","Terabdon Kolpos","-0030/0300","27.5","67.5","unknown","VERIFIED","","commentary says Sonmiani Bay; no results in search","",""
"f8000752-3206-41d8-b871-5c090e11cdb0","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]/del[1]::8;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]/del[1]::14","","","","","","","","","geoname","","",""
"9f90ef75-e2ee-4bba-8b71-aebf2801852c","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::173;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::180","","","","","","","","","geoname","","",""
"d3027e4c-92a5-47b8-ad43-a106e020573d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::240;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::248","","","","","","","","","geoname","","",""
"8a87956e-2c15-49b0-b0af-3aa33738a25e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ὡραία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::249;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::254","PLACE","http://pleiades.stoa.org/places/59881","Kokala/Horaia?/Argenuus?|Kokala/Horaia?/Argenuus?, harbor associated with Alexandria (Khandewari) PAK","-0330/0300","25.6558","66.455092","settlement","VERIFIED","","","",""
"1510962d-b513-43cf-90ac-b2e7089ef57d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πόλις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::290;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::295","","","","","","","","","geoname","","",""
"81944bf4-fba2-4168-b6fd-de5372ae58fe","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θαλάσσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::325;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::333","","","","","","","","","geoname","","",""
"c4e582ae-aa10-4fc7-9f0b-13c726ea8c19","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::379;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::383","","","","","","","","","geoname","","",""
"308e1402-dcef-46cc-9a46-3484bc1330bb","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἤπειρον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::442;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[37]::449","","","","","","","","","geoname","","",""
"28a9c551-9b64-4778-aa17-aa63497ce0aa","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώραν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::25","","","","","","","","","geoname","","",""
"966b98f2-7548-4950-810c-4b1178c0ebca","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἠπείρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::42","","","","","","","","","geoname","","",""
"3a390b1d-5043-4cd5-b39e-7adae49b1a13","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::60;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::66","","","","","","","","","geoname","","",""
"013f3d7b-9886-462a-9bdf-384c4d9f03eb","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐκ τῆς ἀνατολῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::82","","","","","","","","","orientation|absolute","","",""
"73aff0f3-6a33-4d5a-9d83-a2ae4ee23cf4","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σκυθίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::131;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::138","PLACE","http://pleiades.stoa.org/places/59850","Indoskythia","-0030/0300","27.5","67.5","unknown","VERIFIED","","","",""
"cf25e5ea-d66d-45bd-b173-5159a929e5ef","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","αὐτὸν κειμένης τὸν βορέαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::144;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::169","","","","","","","","","orientation|absolute","","",""
"99e34b80-af67-400f-9394-73dab7fc274f","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::191;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::198","","","","","","","","","geoname","","",""
"3634c7aa-554b-4b16-b680-50837a420db6","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σίνθος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::199;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::205","PLACE","http://pleiades.stoa.org/places/59851","Indus/Sinthos/Phison (river)","-0550/0640","29.0592303","70.12808435","river","VERIFIED","","","",""
"4df1538b-903f-4cad-8bf7-6b12c172da03","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἐρυθρὰν θάλασσαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::229;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::245","PLACE","http://pleiades.stoa.org/places/39290","Arabicus Sinus/Erythr(ae)um/Rubrum Mare","-0030/2100","19.0","39.5","water-open","VERIFIED","","","",""
"edb3973f-57e9-4e87-9d8c-e0c9e0d99076","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::246;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::253","","","","","","","","","geoname","","",""
"31a0e804-ef3f-44f4-b655-2dc4d6667a91","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θάλασσαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::275;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::283","","","","","","","","","geoname","","",""
"4b5d995e-bd7c-4680-82bb-d5426f7d49b2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώρᾳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::334;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::338","","","","","","","","","geoname","","",""
"26d8bb93-3b9e-417d-86bd-bd1113938ce5","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πέλαγος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::347;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::354","","","","","","","","","geoname","","",""
"9589b917-97e5-4880-8a44-69794f074eda","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::416;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::421","","","","","","","","","geoname","","",""
"fd67e6a2-e6ee-46af-96ca-2426fcb94dcf","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πελάγους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::439;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::447","","","","","","","","","geoname","","",""
"9508a9c2-c2cb-44e9-b90b-acd80e97ade8","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Περσίδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::524;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::531","PLACE","http://pleiades.stoa.org/places/922698","Persis/Pars","-0550/0640","30.5","51.5","unknown","VERIFIED","","","",""
"17963667-7308-46d6-818f-30b66c3b5633","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόπων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::532;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::537","","","","","","","","","geoname","","",""
"d040516b-c71d-4786-bfb7-6a0e4436da91","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::588;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::595","","","","","","","","","geoname","","",""
"9e661c6e-e593-45ca-9ed2-b18ed64db6fe","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::721;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::729","","","","","","","","","geoname","","",""
"fbd520ff-fdb0-42c4-8478-b58633bf2d08","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβαρικόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::736;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::746","PLACE","http://pleiades.stoa.org/places/59734","Barbarikon|Barbarikon, Banbhore?","-0030/0300","24.92407","69.021536","settlement,port","VERIFIED","@ana:#collective","","",""
"f98e3696-2d5b-478f-838c-6ee281a1c848","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","νησίον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::767;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::773","","","","","","","","","geoname","","",""
"422de8d9-be4f-4cac-acda-9ceea85b7409","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σκυθίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::830;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::837","PLACE","http://pleiades.stoa.org/places/59850","Indoskythia","-0030/0300","27.5","67.5","unknown","VERIFIED","","","",""
"b202140f-9723-4179-b576-b7da72c5ec25","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Μινναγάρ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::838;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::846","PLACE","http://pleiades.stoa.org/places/59987","Patala/Minnagar|Patala/Minnagar, Bahmanabad?","-0330/0640","24.72237","68.065079","settlement","VERIFIED","","","",""
"58e95267-6c35-40b9-9f19-4cfc41ea70fc","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Πάρθων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::868;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[38]::874","PLACE","http://pleiades.stoa.org/places/952097","Parthyene/Parthia","-0330/0300","38.5","57.5","region","VERIFIED","@ana:#collective","","",""
"76369420-46d8-4a94-98a6-aff3c11e5fae","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρβαρικὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::27;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::37","PLACE","http://pleiades.stoa.org/places/59734","Barbarikon|Barbarikon, Banbhore?","-0030/0300","24.92407","69.021536","settlement,port","VERIFIED","","","",""
"92766069-6f68-4e9c-8667-ada34c7a05cc","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","μητρόπολιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::79;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::89","","","","","","","","","geoname","","",""
"453da90c-9b84-45a6-9a4c-4e3bbeed84ef","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ποταμοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::109;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::116","","","","","","","","","geoname","","",""
"76941c33-6c48-49a2-9442-cc597e83c4ff","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἐμπόριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::148;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::156","","","","","","","","","geoname","","",""
"8cb70c58-0fd9-4b2b-8730-d6845e9ca9e2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σιρικὰ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::409;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::415","PLACE","","","","","","","NOT_IDENTIFIABLE","@ana:#collective","Seres: https://manto.unh.edu/viewer.p/60/2616/object/6580-11259237 and https://www.wikidata.org/wiki/Q210258","",""
"b7af2c13-8acc-4cc6-a494-4a22d17d1978","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σιρικὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::445;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::452","PLACE","","","","","","","NOT_IDENTIFIABLE","place.derivative","Seres: https://manto.unh.edu/viewer.p/60/2616/object/6580-11259237 and https://www.wikidata.org/wiki/Q210258","",""
"07970b16-7315-4053-bced-238c4229960d","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰνδικὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::457;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::464","PLACE","http://pleiades.stoa.org/places/50004","India","-0330/0300","22.5","77.5","region","VERIFIED","place.derivative","","",""
"63d40a8c-33a8-4a0f-83bb-fb635ed04fc2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰνδικῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::516;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::523","PLACE","http://pleiades.stoa.org/places/50004","India","-0330/0300","22.5","77.5","region","VERIFIED","place.derivative","","",""
"5e86c207-ea91-44ac-8ebb-99597f26934b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἰούλιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::533;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::540","EVENT","","","","","","","","time","","",""
"efcd075d-adb8-44ad-b9a6-de225d3fc9fe","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἐπῖφι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::556;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[39]::561","EVENT","","","","","","","","time","","",""
"c2ba8dd3-6447-4c5d-952c-82a5b6b2b0f2","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Σίνθον ποταμὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::27","PLACE","http://pleiades.stoa.org/places/59851","Indus/Sinthos/Phison (river)","-0550/0640","29.0592303","70.12808435","river","VERIFIED","","","",""
"a5a6173d-fda0-44c5-bc4a-da497c2addbf","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::41;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::47","","","","","","","","","geoname","","",""
"06558837-3901-4e39-bd75-cca4ba430e7a","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","παρὰ τὸν βορέαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::58;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::73","","","","","","","","","orientation|absolute","","",""
"86375831-5526-41fb-9d18-ca0f7a655ea8","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Εἰρινόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::89;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::96","PLACE","http://pleiades.stoa.org/places/59801","Eirinon","-0030/0300","23.99","70.943","marsh-wetland","VERIFIED","","","",""
"902739d2-65c6-4f3b-be2f-8f303389b39b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","μικρὸν ὁ δὲ μέγα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::134","PLACE","http://pleiades.stoa.org/places/59801","Eirinon","-0030/0300","23.99","70.943","marsh-wetland","VERIFIED","","""Eirinon, with the additional names Little and Big""","",""
"2bd09599-4a84-4165-a708-343496eb2e82","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Πελάγη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::136;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::142","","","","","","","","","geoname","","",""
"75ed56ae-260b-4536-8826-3ca370d5d011","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἠπείρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::249;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::256","","","","","","","","","geoname","","",""
"e30c81d6-00a3-4850-b5dd-592f2d7cde28","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::358;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::364","","","","","","","","","geoname","","",""
"c337a02d-f316-4aa6-81ee-400f8736f7f5","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","ἀκρωτήριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::365;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::375","","","","","","","","","geoname","","",""
"ddc844b1-2fc2-4b4a-95b3-cd02a4c48008","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Εἰρινοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::395;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::402","PLACE","http://pleiades.stoa.org/places/59801","Eirinon","-0030/0300","23.99","70.943","marsh-wetland","VERIFIED","","","",""
"1665d34e-a9df-4e4b-b9a5-6e6d09242dca","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","μετὰ τὴν ἀνατολὴν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::403;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::420","","","","","","","","","orientation|absolute","","",""
"073f4ccb-11cc-43c8-91ff-4dda2373601c","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τὸν νότον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::425;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::434","","","","","","","","","orientation|absolute","","",""
"0368d6a1-1ed1-4808-b535-d787650401ce","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","εἰς τὴν δύσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::438;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::451","","","","","","","","","orientation|absolute","","",""
"dda2c909-8025-46ac-94d2-597e554a3751","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","κόλπον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::478;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::484","","","","","","","","","geoname","","",""
"94f0230d-706f-4c5b-a6d6-db155bd5063b","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαράκην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::495;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::502","PLACE","http://pleiades.stoa.org/places/59732","Barake Inss.","-0030/0300","22.4629381","69.1058314","island,archipelago","VERIFIED","","","",""
"ba681ee4-e901-4cc8-a756-e5d0eaeeb366","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","νήσους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::504;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::510","","","","","","","","","geoname","","",""
"3d6eb56f-d23d-41e9-83cc-fda4e4028fc3","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πέλαγος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::596;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::603","","","","","","","","","geoname","","",""
"b5539b2d-eeda-41be-82e8-9d80eb214e0e","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαράκου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::670;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::677","PLACE","http://pleiades.stoa.org/places/59732","Barake Inss.","-0030/0300","22.4629381","69.1058314","island,archipelago","VERIFIED","","","",""
"0edc0616-97bf-4dc9-88a3-e6e8b7fbe2ac","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","θάλασσα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::738;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::745","","","","","","","","","geoname","","",""
"544430ad-16b6-4e03-aa4d-978fbace7716","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","πελάγους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::1000;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::1008","","","","","","","","","geoname","","",""
"d39a2d54-961c-48be-af59-695f87111731","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","τόποις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::1092;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::1098","","","","","","","","","geoname","","",""
"47b18bc6-f880-4638-9506-aae6206b0633","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρύγαζαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::1113;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[40]::1122","PLACE","http://pleiades.stoa.org/places/59737","Barygaza|Barygaza, Bharuch","-0330/0300","21.712","72.993","settlement","VERIFIED","","","",""
"2fa0db4a-ac63-4036-95bb-63269b4bd4af","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαράκην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::20","PLACE","http://pleiades.stoa.org/places/59732","Barake Inss.","-0030/0300","22.4629381","69.1058314","island,archipelago","VERIFIED","","","",""
"4c37b2f8-65e3-4427-8b5e-f5f50c9102c5","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Βαρυγάζων κόλπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::51","PLACE","http://sws.geonames.org/1267090","Khambhāt","","22.31744","72.61916","","VERIFIED","","Gulf of Cambay; closest result","",""
"528de156-3c3b-4084-ab67-c6fa6d00a027","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","Ἀριακῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::70;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::77","PLACE","http://pleiades.stoa.org/places/59700","Ariake/Larike","-0030/0300","22.5","72.5","unknown","VERIFIED","","","",""
"1555e86e-28f3-4745-9cf4-ffe8a21af5b5","fgrh.2036.bnjo-1-ed-grc_postner_clean.xml","χώρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::78;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/p[41]::83","","","","","","","","","geoname","","",""
