UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
47bbc5d6-537b-4767-ae04-147d87fc29bf,anabasis_book7_english.txt,Lacedaemonians,char-offset:74830,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Lacedaemon|collective|ethnic|region,https://en.wikipedia.org/wiki/Sparta.,collective,ethnic,region,,,,,
1d40c243-7001-4131-af1d-28fc1a168927,anabasis_book7_english.txt,Xenophon,char-offset:74861,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon.,person,,,,,,,
71ec3dca-e282-436d-b1f8-8e3459b732b5,anabasis_book7_english.txt,Charminus,char-offset:74916,PERSON,,,,,,,,charminus|person,charminus,person,,,,,,,
09f986ef-1fb3-43bc-b0d6-5cee682e7a74,anabasis_book7_english.txt,Polynicus,char-offset:74930,PERSON,,,,,,,,polynicus|person,polynicus,person,,,,,,,
ef20b0fa-18cb-4ed4-8b3a-0f6f77d3585c,anabasis_book7_english.txt,Medosades,char-offset:74954,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
07170251-fa3a-4861-867d-7e51aac07d68,anabasis_book7_english.txt,Seuthes,char-offset:75279,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
522a313c-dd3d-48cf-a114-4f198f302b3d,anabasis_book7_english.txt,Laconians,char-offset:75570,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,Laconia|collective|ethnic|region,https://en.wikipedia.org/wiki/Laconia.,collective,ethnic,region,,,,,
a852ca1f-cf67-4aba-9afe-593b4240e1ce,anabasis_book7_english.txt,Charminus,char-offset:75780,PERSON,,,,,,,,charminus|person,charminus,person,,,,,,,
f3cbcfe7-9d0b-44b9-917b-3d89d13cb395,anabasis_book7_english.txt,Medosades,char-offset:75832,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
4230576f-f7f6-4f4c-be45-2a47395670dc,anabasis_book7_english.txt,Medosades,char-offset:75908,PERSON,,,,,,,,medosades|person,medosades,person,,,,,,,
fb7398ee-5cb3-4910-9893-e1e90d6c7803,anabasis_book7_english.txt,Seuthes,char-offset:75958,PERSON,,,,,,,,Seuthes|person,https://en.wikipedia.org/wiki/Seuthes_II.,person,,,,,,,
